ID Fornecedor,Nome do Produto,Preço,Frete Grátis,Quantidade Disponível,Escolha Ideal,Avaliação do Cliente,Localização do Fornecedor,Tempo de Mercado (anos),Práticas Sustentáveis
96,Console de Videogame,4687.11,True,33,False,2,São Paulo,14,True
4,Travesseiro,111.22,True,41,True,3,Rio de Janeiro,8,True
94,Drone,2272.85,False,69,False,2,Rio de Janeiro,3,True
23,Jogo de Toalhas,288.6,False,86,False,1,São Paulo,11,True
15,Smartphone,2882.53,False,91,False,2,Santa Catarina,18,True
43,Calças Jeans,132.13,False,99,True,5,Paraná,10,False
29,Jogo de Toalhas,152.63,False,19,True,4,Santa Catarina,18,False
36,Travesseiro,115.77,True,39,False,1,Santa Catarina,20,False
13,Headphones,169.73,False,7,True,2,Santa Catarina,6,True
32,Perfume,382.51,True,39,True,3,Rio de Janeiro,1,True
71,Cafeteira,290.48,True,98,True,1,Minas Gerais,15,False
59,Drone,1954.11,False,34,False,5,Rio de Janeiro,6,True
86,Headphones,576.74,True,91,False,4,Santa Catarina,7,False
28,Bicicleta,1675.01,True,44,False,1,Paraná,4,False
66,Travesseiro,101.57,False,69,True,1,Paraná,1,False
42,Faca de Cozinha,48.9,False,68,True,1,Paraná,8,True
45,Faca de Cozinha,131.39,True,63,False,3,Rio de Janeiro,16,False
62,Panela,255.01,True,71,True,1,Paraná,18,False
57,Drone,1085.62,True,48,True,1,Rio de Janeiro,10,False
6,Livro,73.41,False,3,True,5,Minas Gerais,12,True
28,Drone,2359.22,False,85,True,2,Paraná,3,True
28,Torradeira,74.95,False,34,False,1,Paraná,11,True
44,Panela,278.4,True,9,False,5,Minas Gerais,4,True
84,Laptop,3594.02,False,61,True,4,Minas Gerais,3,True
30,Óculos de Sol,746.39,False,20,False,1,São Paulo,11,True
62,Óculos de Sol,693.61,True,40,False,4,Rio de Janeiro,14,False
75,Panela,208.48,True,12,False,4,São Paulo,11,True
92,Tênis Esportivo,574.24,True,28,True,5,Minas Gerais,15,True
89,Camisa,77.54,False,48,False,3,Minas Gerais,8,True
97,Panela,88.02,False,74,False,3,São Paulo,10,True
1,Jogo de Toalhas,141.95,False,75,False,1,São Paulo,14,False
27,Calças Jeans,134.97,False,7,False,5,Minas Gerais,3,True
62,Tênis Esportivo,256.54,False,82,False,4,Paraná,15,False
77,Smartphone,2140.96,False,83,True,5,São Paulo,4,False
3,Tênis Esportivo,311.12,True,14,False,2,Rio de Janeiro,18,True
70,Console de Videogame,2605.1,False,81,False,4,São Paulo,20,True
72,Mochila,233.09,False,87,False,1,Santa Catarina,14,True
27,Perfume,449.29,True,19,False,2,Santa Catarina,6,True
9,Livro,46.15,True,54,False,1,São Paulo,12,False
62,Cafeteira,111.04,True,60,True,3,Santa Catarina,9,False
37,Bicicleta,1932.64,True,67,True,1,Paraná,12,True
97,Tênis Esportivo,304.05,False,34,True,4,São Paulo,5,False
51,Tênis Esportivo,353.41,False,89,True,1,Paraná,12,True
44,Headphones,525.5,True,41,False,3,São Paulo,14,True
24,Óculos de Sol,562.88,True,31,True,2,São Paulo,16,True
79,Smartphone,860.92,False,39,True,1,Minas Gerais,19,False
59,Travesseiro,38.15,True,78,False,2,Santa Catarina,10,False
32,Camisa,180.53,True,52,True,1,Santa Catarina,5,True
96,Faca de Cozinha,126.67,False,47,True,2,Minas Gerais,12,True
88,Tênis Esportivo,310.08,True,20,False,4,Rio de Janeiro,9,False
52,Panela,85.45,False,96,True,3,São Paulo,20,False
58,Óculos de Sol,444.4,False,52,True,3,Minas Gerais,15,True
12,Relógio,164.92,False,71,False,3,Santa Catarina,8,False
39,Relógio,492.25,False,62,True,5,Rio de Janeiro,8,False
2,Panela,262.68,True,5,False,1,Paraná,9,True
56,Torradeira,68.53,True,4,False,2,Rio de Janeiro,20,True
81,Smartphone,2891.25,True,11,False,3,Minas Gerais,17,True
59,Jogo de Toalhas,197.16,True,19,True,4,Rio de Janeiro,17,True
2,Console de Videogame,3439.85,False,84,True,2,Santa Catarina,19,False
2,Mochila,191.14,False,27,True,1,Santa Catarina,19,True
92,Mochila,362.86,False,29,False,5,São Paulo,9,True
54,Mochila,488.16,False,18,False,2,Santa Catarina,18,False
87,Óculos de Sol,285.36,True,37,False,2,Minas Gerais,3,True
96,Laptop,3744.25,False,61,True,3,Paraná,13,True
1,Perfume,474.61,False,89,True,5,Minas Gerais,19,False
19,Headphones,555.03,True,20,True,5,Rio de Janeiro,17,False
53,Tênis Esportivo,466.93,False,49,True,5,Paraná,11,False
90,Panela,53.57,False,18,False,1,São Paulo,12,True
70,Jogo de Toalhas,251.0,True,89,False,3,Rio de Janeiro,16,False
32,Torradeira,220.19,True,84,True,4,Paraná,3,False
68,Óculos de Sol,861.17,False,22,False,3,São Paulo,14,True
55,Tênis Esportivo,197.11,True,76,True,5,São Paulo,4,False
75,Perfume,460.89,False,60,True,2,Paraná,7,False
56,Console de Videogame,4174.88,True,97,True,3,Rio de Janeiro,9,False
17,Console de Videogame,4494.97,False,93,False,2,Santa Catarina,11,True
38,Relógio,373.07,False,66,True,1,Paraná,5,False
24,Perfume,362.24,False,26,False,5,São Paulo,7,True
69,Console de Videogame,3335.6,False,64,True,4,Santa Catarina,4,True
98,Console de Videogame,3199.49,False,96,False,2,São Paulo,6,False
70,Torradeira,196.18,False,58,False,3,Minas Gerais,20,True
86,Mochila,394.33,True,3,True,2,Minas Gerais,9,False
11,Laptop,3145.16,False,30,True,1,Paraná,10,True
16,Livro,72.55,True,19,True,4,Santa Catarina,14,True
97,Torradeira,268.91,False,10,False,2,Minas Gerais,10,True
73,Laptop,2759.05,False,89,True,5,Santa Catarina,7,False
59,Panela,291.9,True,46,True,5,Minas Gerais,13,True
70,Relógio,270.54,False,19,False,1,Santa Catarina,9,False
93,Óculos de Sol,471.29,False,85,False,1,São Paulo,2,False
3,Calças Jeans,229.46,True,6,True,1,Santa Catarina,13,False
20,Panela,267.61,True,51,True,4,Minas Gerais,12,True
59,Smartphone,1611.37,False,14,True,4,Santa Catarina,2,False
36,Laptop,2519.04,True,58,True,3,Santa Catarina,13,True
19,Smartphone,1554.17,True,8,False,1,Minas Gerais,9,True
90,Cafeteira,375.57,False,2,False,4,Rio de Janeiro,17,False
67,Laptop,4301.91,False,18,False,5,Paraná,4,False
19,Torradeira,279.55,False,86,True,5,Paraná,12,True
20,Camisa,129.56,True,57,False,1,Paraná,4,False
71,Torradeira,244.59,True,92,False,3,Santa Catarina,5,True
33,Smartphone,2043.12,False,66,True,4,São Paulo,12,False
40,Smartphone,2866.33,True,56,False,2,Rio de Janeiro,17,True
39,Travesseiro,109.99,False,82,False,2,Rio de Janeiro,1,False
82,Camisa,91.53,False,43,True,4,Paraná,11,False
1,Calças Jeans,155.99,False,73,False,2,Rio de Janeiro,16,False
11,Panela,162.57,False,92,True,4,Paraná,3,True
92,Jogo de Toalhas,160.76,False,72,False,2,Santa Catarina,10,False
57,Bicicleta,589.25,True,8,False,5,São Paulo,15,True
89,Jogo de Toalhas,150.07,True,5,True,4,Rio de Janeiro,8,False
50,Laptop,3938.32,False,13,True,3,Santa Catarina,4,True
23,Bicicleta,1380.74,False,7,True,2,São Paulo,8,False
31,Tênis Esportivo,316.55,True,21,False,5,Minas Gerais,20,False
94,Travesseiro,30.44,True,93,False,2,São Paulo,14,True
42,Smartphone,2587.7,True,37,True,2,Santa Catarina,1,False
99,Drone,2955.86,True,45,True,2,Santa Catarina,7,False
7,Panela,192.05,True,52,True,2,Paraná,11,True
16,Cafeteira,178.08,False,48,True,2,Rio de Janeiro,4,True
2,Calças Jeans,136.83,True,51,True,3,Minas Gerais,11,False
1,Drone,1620.68,True,4,True,4,Santa Catarina,13,False
12,Óculos de Sol,75.38,False,56,False,5,Paraná,5,False
69,Panela,132.79,True,75,False,5,Paraná,18,False
37,Headphones,233.9,True,34,False,4,Paraná,5,True
9,Óculos de Sol,192.46,True,16,False,3,Minas Gerais,18,False
99,Óculos de Sol,759.85,True,9,True,2,Minas Gerais,20,False
19,Travesseiro,52.19,False,80,True,3,Santa Catarina,20,True
48,Faca de Cozinha,150.84,False,16,False,3,Minas Gerais,8,False
80,Perfume,250.53,True,95,True,2,São Paulo,9,True
3,Óculos de Sol,964.52,True,31,True,1,Paraná,16,False
20,Óculos de Sol,955.15,False,13,False,5,Rio de Janeiro,8,False
54,Smartphone,1471.95,False,47,True,5,Rio de Janeiro,11,False
33,Óculos de Sol,100.37,True,39,False,5,Minas Gerais,6,True
75,Drone,2178.43,True,20,True,5,Paraná,16,True
72,Relógio,737.73,False,2,True,3,Santa Catarina,17,False
36,Relógio,774.43,True,40,True,1,Santa Catarina,16,True
38,Torradeira,115.8,False,30,False,5,São Paulo,4,True
84,Mochila,422.23,True,10,True,1,Minas Gerais,3,True
99,Laptop,5692.16,False,64,False,5,São Paulo,13,True
89,Travesseiro,31.85,True,42,False,5,Paraná,3,False
25,Smartphone,1485.89,False,53,True,5,Paraná,13,True
93,Mochila,302.22,False,93,False,5,Paraná,1,False
18,Torradeira,227.04,False,53,False,4,São Paulo,1,False
82,Cafeteira,377.23,True,40,False,3,Santa Catarina,3,False
66,Camisa,52.2,False,16,False,4,Santa Catarina,10,True
54,Livro,34.13,True,48,True,5,Rio de Janeiro,11,True
35,Jogo de Toalhas,197.02,True,61,True,3,Minas Gerais,4,True
80,Camisa,86.42,False,92,True,3,Minas Gerais,16,True
61,Mochila,241.18,False,81,True,5,Paraná,18,False
41,Mochila,86.25,True,38,False,5,Santa Catarina,10,True
33,Console de Videogame,3565.9,True,44,False,2,Minas Gerais,4,False
68,Faca de Cozinha,54.33,True,15,True,1,Santa Catarina,14,True
14,Panela,90.45,True,61,False,5,São Paulo,1,True
48,Mochila,240.61,True,30,False,5,São Paulo,2,True
20,Tênis Esportivo,295.95,False,36,True,3,Paraná,20,True
8,Cafeteira,270.57,True,90,True,4,Minas Gerais,18,False
7,Bicicleta,1958.86,True,11,False,1,Paraná,14,False
67,Perfume,423.78,False,70,True,5,Santa Catarina,18,True
17,Relógio,668.96,True,29,False,1,São Paulo,8,False
33,Bicicleta,1720.95,True,92,True,5,Rio de Janeiro,13,False
48,Calças Jeans,92.01,False,79,False,4,Santa Catarina,16,True
76,Bicicleta,1440.97,True,93,True,3,Rio de Janeiro,1,True
86,Cafeteira,335.33,False,76,True,2,São Paulo,5,False
30,Relógio,859.02,True,80,False,4,Santa Catarina,18,False
38,Cafeteira,150.44,False,38,False,5,Minas Gerais,14,False
54,Drone,1701.03,True,22,True,4,Minas Gerais,12,False
8,Livro,64.39,False,97,False,2,São Paulo,4,False
27,Smartphone,918.36,False,90,False,1,Rio de Janeiro,13,False
27,Laptop,3976.83,True,54,False,5,Santa Catarina,1,False
98,Perfume,156.73,True,40,True,1,Minas Gerais,1,True
21,Torradeira,239.46,False,7,False,3,São Paulo,4,True
30,Console de Videogame,4944.65,False,96,True,1,Santa Catarina,11,False
28,Óculos de Sol,207.86,True,24,False,5,São Paulo,6,True
64,Camisa,58.01,False,41,False,4,Paraná,20,False
97,Calças Jeans,138.9,True,51,False,2,Rio de Janeiro,17,True
69,Camisa,191.08,True,39,True,1,Minas Gerais,14,False
61,Jogo de Toalhas,235.45,False,83,True,2,Santa Catarina,3,False
48,Jogo de Toalhas,67.43,False,43,False,2,Rio de Janeiro,10,False
19,Console de Videogame,4421.33,True,69,False,2,Paraná,9,False
35,Bicicleta,1228.1,False,59,True,1,Minas Gerais,2,True
64,Smartphone,2750.43,True,25,False,1,Santa Catarina,17,True
49,Cafeteira,181.27,False,94,True,1,Rio de Janeiro,12,False
17,Mochila,201.26,True,25,True,1,São Paulo,12,False
92,Relógio,973.63,True,91,True,5,Rio de Janeiro,11,False
93,Smartphone,1406.04,False,62,True,4,Paraná,12,True
46,Óculos de Sol,823.82,True,43,False,2,São Paulo,13,False
6,Mochila,107.4,True,59,False,3,Rio de Janeiro,3,True
99,Perfume,173.06,False,54,False,2,Minas Gerais,14,True
37,Perfume,433.41,False,79,False,3,Santa Catarina,5,False
24,Headphones,486.2,True,26,False,1,Santa Catarina,7,True
93,Calças Jeans,177.46,False,54,False,2,Rio de Janeiro,16,True
46,Mochila,156.66,False,61,True,5,Rio de Janeiro,11,True
53,Mochila,230.24,True,94,True,4,Rio de Janeiro,19,True
95,Relógio,191.15,True,75,True,5,Paraná,2,True
99,Faca de Cozinha,107.53,False,93,False,2,Rio de Janeiro,3,True
60,Mochila,228.48,False,79,False,2,Rio de Janeiro,1,True
85,Mochila,247.26,True,42,False,3,Santa Catarina,14,True
32,Drone,2329.35,True,29,False,5,Santa Catarina,9,False
87,Smartphone,888.13,False,79,True,2,Minas Gerais,17,True
67,Tênis Esportivo,377.52,True,80,False,2,Rio de Janeiro,15,False
18,Calças Jeans,111.71,True,58,False,1,Minas Gerais,14,True
25,Laptop,2566.88,True,86,False,4,Santa Catarina,4,True
95,Mochila,139.32,True,63,False,3,Paraná,17,True
54,Travesseiro,49.76,False,49,True,2,Paraná,12,True
58,Camisa,108.7,True,11,False,5,Minas Gerais,3,True
67,Camisa,184.84,True,89,False,3,Minas Gerais,5,False
46,Perfume,129.15,True,54,True,1,Paraná,7,True
24,Livro,65.44,False,30,True,1,Minas Gerais,7,False
47,Bicicleta,1710.47,True,65,True,4,Minas Gerais,4,False
66,Faca de Cozinha,63.32,False,37,True,2,Santa Catarina,8,True
17,Tênis Esportivo,336.06,False,24,False,2,Rio de Janeiro,18,True
9,Calças Jeans,132.93,True,91,True,4,Minas Gerais,13,False
43,Console de Videogame,3050.13,True,94,False,2,Paraná,7,False
48,Óculos de Sol,866.94,True,51,False,2,São Paulo,11,False
39,Óculos de Sol,80.16,True,15,True,4,São Paulo,9,True
93,Relógio,237.43,True,47,False,5,Paraná,13,True
42,Console de Videogame,4338.35,True,73,True,5,Paraná,4,True
26,Smartphone,2771.21,False,46,True,4,Minas Gerais,1,True
99,Relógio,791.38,False,30,True,1,Paraná,6,False
50,Smartphone,1542.08,False,79,False,4,Santa Catarina,5,False
25,Perfume,230.42,False,20,False,2,Rio de Janeiro,18,False
24,Camisa,186.95,False,57,True,3,Rio de Janeiro,12,False
13,Torradeira,154.86,True,49,True,1,Rio de Janeiro,13,False
7,Mochila,283.48,False,56,False,3,São Paulo,2,True
57,Laptop,4237.84,True,25,False,2,São Paulo,2,False
45,Bicicleta,756.53,True,22,True,3,São Paulo,1,False
20,Smartphone,1787.33,True,77,False,1,São Paulo,2,True
65,Laptop,5807.46,True,37,True,4,Minas Gerais,12,True
8,Relógio,172.25,False,28,True,4,Paraná,16,True
16,Óculos de Sol,258.63,False,14,False,1,Santa Catarina,16,False
14,Torradeira,233.0,False,30,True,5,São Paulo,13,True
76,Smartphone,1692.86,True,39,False,4,Paraná,3,True
87,Jogo de Toalhas,113.41,True,57,False,3,São Paulo,1,True
92,Calças Jeans,139.16,True,12,False,3,Minas Gerais,1,False
98,Bicicleta,1058.8,False,35,True,1,Santa Catarina,14,False
66,Perfume,353.15,True,41,False,3,Rio de Janeiro,6,False
87,Bicicleta,1907.16,False,42,False,3,Paraná,11,False
63,Jogo de Toalhas,123.77,False,65,True,2,Santa Catarina,3,True
86,Panela,136.7,False,65,True,3,Rio de Janeiro,14,False
51,Drone,730.86,True,43,True,3,Minas Gerais,10,True
25,Drone,1980.27,True,60,True,4,São Paulo,15,False
58,Laptop,2847.94,False,20,False,3,Minas Gerais,1,False
62,Travesseiro,146.54,True,98,True,1,Minas Gerais,11,False
22,Panela,63.03,True,63,True,2,Santa Catarina,14,True
58,Headphones,136.1,False,92,False,5,São Paulo,5,True
86,Drone,1007.71,False,75,False,4,Paraná,7,True
49,Perfume,178.8,False,72,False,5,Paraná,9,True
52,Mochila,211.63,False,35,True,1,Santa Catarina,13,False
42,Óculos de Sol,161.02,False,41,True,4,Paraná,4,False
70,Livro,73.25,False,16,True,2,Santa Catarina,18,True
15,Jogo de Toalhas,59.01,True,80,True,4,São Paulo,12,True
54,Console de Videogame,4491.8,False,6,True,1,São Paulo,15,False
60,Calças Jeans,271.38,True,20,False,4,Paraná,2,False
8,Drone,1531.01,True,75,False,1,Minas Gerais,20,True
53,Panela,279.36,True,8,False,4,Minas Gerais,9,False
60,Torradeira,198.08,True,84,False,3,Rio de Janeiro,18,False
5,Bicicleta,1290.34,True,96,True,3,Minas Gerais,20,False
68,Mochila,320.77,False,97,True,3,Santa Catarina,15,True
6,Laptop,5329.01,False,6,False,3,São Paulo,16,False
96,Calças Jeans,99.76,False,92,True,4,Paraná,11,False
94,Smartphone,2117.92,False,8,True,1,Santa Catarina,4,True
47,Camisa,134.1,False,62,True,2,Minas Gerais,17,True
99,Camisa,127.67,False,14,True,1,Paraná,13,False
55,Headphones,659.5,False,3,False,4,Santa Catarina,15,True
52,Faca de Cozinha,181.26,False,22,True,1,Paraná,12,True
13,Laptop,4671.83,False,85,False,2,Paraná,7,True
30,Panela,197.97,True,70,False,4,Rio de Janeiro,14,True
19,Óculos de Sol,685.84,True,71,True,1,Paraná,7,True
63,Console de Videogame,3583.12,True,50,True,1,Santa Catarina,8,False
19,Laptop,3185.5,True,44,True,1,São Paulo,6,True
92,Laptop,3793.42,False,8,False,1,São Paulo,14,True
55,Bicicleta,1251.16,True,27,False,4,Minas Gerais,19,True
90,Faca de Cozinha,35.68,False,53,False,1,Paraná,9,False
90,Smartphone,1459.95,True,51,False,2,São Paulo,12,False
62,Livro,42.99,False,28,False,1,Minas Gerais,13,False
9,Console de Videogame,3974.77,True,69,False,3,Santa Catarina,17,True
12,Jogo de Toalhas,143.58,True,83,False,4,Minas Gerais,8,True
58,Faca de Cozinha,79.24,False,25,True,3,Paraná,20,True
1,Livro,76.11,True,44,False,4,Minas Gerais,13,True
34,Óculos de Sol,169.65,False,47,False,4,Paraná,14,True
96,Travesseiro,141.59,False,13,False,4,São Paulo,15,False
89,Console de Videogame,3289.15,False,53,True,5,Rio de Janeiro,11,True
1,Cafeteira,199.26,True,37,True,5,Paraná,10,False
